,backers_count,category,pledged,state,blurb_length,goal_in_usd,campaign_duration,sub_category
5331,161,photography,9291.0,1,13.0,9170.58,30,photobooks
5332,4,music,126.0,0,22.0,700.0,17,world music
5333,119,photography,36291.0,1,8.0,35000.0,27,photobooks
5334,4,music,61.0,0,12.0,400.0,22,metal
5335,0,photography,0.0,0,28.0,1065.83,46,photobooks
5336,40,publishing,1594.0,1,18.0,1200.0,30,art books
5337,121,music,6291.0,1,22.0,6000.0,77,world music
5338,3,publishing,210.0,0,19.0,5326.0,21,academic
5339,39,publishing,634.0,1,7.0,400.0,23,fiction
5340,16,photography,350.0,0,24.0,902.57,30,animals
5341,7,photography,121.0,0,10.0,1800.0,60,places
5342,7,publishing,1450.0,0,20.0,20000.0,30,academic
5343,1,photography,1.0,0,24.0,5000.0,30,places
5344,214,photography,26111.0,1,22.0,24813.9,30,photobooks
5345,13,publishing,5408.0,1,9.0,5670.44,60,children's books
5346,619,music,26593.12,1,21.0,26548.13,34,pop
5347,92,music,7982.77,0,18.0,30000.0,36,world music
5348,88,publishing,3526.0,1,11.0,3400.0,30,children's books
5349,5,publishing,602.65,0,12.0,7464.05,30,academic
5350,35,music,1180.0,1,11.0,1000.0,31,pop
5351,2,music,11.0,0,24.0,650.0,30,pop
5352,211,photography,20491.0,1,20.0,18500.0,31,photobooks
5353,1,music,25.0,0,12.0,1200.0,30,metal
5354,230,music,20780.0,1,19.0,20729.0,30,world music
5355,483,publishing,15019.16,1,17.0,12000.0,41,anthologies
5356,14,publishing,1033.5,1,20.0,1588.37,30,academic
5357,333,photography,24447.34,1,19.0,5000.0,30,photobooks
5358,316,photography,23848.0,1,18.0,20000.0,47,photobooks
5359,54,photography,5200.0,1,20.0,5000.0,32,people
5360,119,photography,6306.0,1,8.0,6681.12,30,fine art
5361,2,photography,550.0,0,15.0,8000.0,60,people
5362,0,publishing,0.0,0,26.0,1000.0,10,academic
5363,0,photography,0.0,0,26.0,650.0,6,fine art
5364,54,photography,41281.0,1,18.0,27000.0,35,fine art
5365,12,photography,283.0,1,24.0,306.8,7,places
5366,49,"publishing"",""position"":13,""color"":14867664,""urls"":{""web"":{""discover"":""http:",1443.0,1,23.0,1167.75,43,
5367,29,music,10100.0,1,13.0,1219.18,10,pop
5368,145,publishing,3837.0,1,15.0,3800.0,30,anthologies
5369,49,music,1039.0,1,15.0,1136.19,21,world music
5370,49,music,1642.0,1,11.0,1500.0,30,world music
5371,2,photography,135.0,0,25.0,2751.37,31,places
5372,30,"publishing"",""position"":13,""color"":14867664,""urls"":{""web"":{""discover"":""http:",939.0,1,21.0,1031.54,10,
5373,0,music,0.0,0,21.0,111770.43,30,metal
5374,0,photography,0.0,0,16.0,26327.32,20,places
5375,15,music,3075.0,1,24.0,3000.0,30,rock
5376,154,publishing,8523.0,1,19.0,4000.0,30,academic
5378,39,publishing,1528.0,1,21.0,500.0,33,anthologies
5379,10,publishing,826.0,0,19.0,10000.0,60,academic
5380,272,photography,28862.0,1,5.0,1000.0,15,people
5381,147,music,11261.0,1,16.0,10000.0,30,pop
5382,40,music,3145.0,1,25.0,3000.0,38,world music
5383,193,photography,10242.4,1,12.0,9800.0,28,photobooks
5384,130,music,10300.0,1,20.0,10000.0,46,world music
5385,11,photography,1414.0,0,22.0,14407.48,30,fine art
5386,93,music,5647.0,1,22.0,5000.0,36,rock
5387,19,photography,296.0,1,20.0,200.0,30,photobooks
5388,1,photography,1.0,0,24.0,6000.0,30,places
5389,27,publishing,2538.0,1,6.0,2500.0,60,fiction
5390,17,music,250.0,1,12.0,311.77,30,punk
5391,0,publishing,0.0,0,17.0,1877.89,60,academic
5392,67,photography,5610.0,1,16.0,6172.0,30,photobooks
5393,53,music,2252.0,1,14.0,1850.0,32,rock
5394,3,publishing,8.0,0,19.0,343.05,30,academic
5395,7,publishing,1098.0,1,17.0,1000.0,29,academic
5396,163,music,15645.0,1,23.0,11206.05,28,pop
5397,71,music,5340.0,1,23.0,3500.0,14,pop
5398,13,photography,810.0,1,23.0,149.0,5,fine art
5399,68,photography,3842.0,1,19.0,3370.0,45,photobooks
5400,47,photography,2824.0,1,9.0,950.0,12,photobooks
5401,1,photography,1.0,0,24.0,7000.0,30,people
5402,124,photography,93065.0,1,16.0,10781.67,30,photobooks
5403,42,music,2168.0,0,16.0,9300.0,30,world music
5404,11,publishing,356.0,0,22.0,5000.0,30,academic
5405,11,publishing,298.0,0,19.0,5000.0,60,academic
5406,53,photography,1813.52,0,10.0,5034.13,30,photobooks
5407,0,photography,0.0,0,23.0,10000.0,15,nature
5408,67,fashion,1750.0,1,13.0,300.0,60,accessories
5409,193,fashion,4866.0,1,21.0,600.0,30,accessories
5410,50,"dance"",""position"":4,""color"":10917369,""urls"":{""web"":{""discover"":""http:",2752.0,1,16.0,2500.0,22,
5411,208,fashion,11834.0,1,7.0,10000.0,19,accessories
5412,45,crafts,2205.0,1,24.0,1800.0,31,knitting
5413,27,crafts,941.0,0,18.0,2500.0,30,woodworking
5414,299,design,119497.5,1,17.0,29000.0,60,product design
5415,46,dance,1938.01,1,20.0,2617.74,31,performances
5416,50,design,1215.0,1,23.0,1419.32,25,graphic design
5417,205,fashion,32232.0,1,16.0,25000.0,30,apparel
5418,65,dance,15151.0,1,16.0,15000.0,30,performances
5419,110,design,6530.5,1,21.0,5000.0,35,architecture
5420,68,design,1887.0,1,8.0,1902.67,30,product design
5422,1274,design,217923.0,1,8.0,50000.0,60,product design
5423,639,fashion,66741.29,1,12.0,12220.96,21,accessories
5424,565,fashion,30828.0,1,15.0,2590.35,58,apparel
5425,42,design,1447.29,1,13.0,1065.99,59,interactive design
5426,172,design,13586.5,1,19.0,13000.0,45,civic design
5427,81,design,39254.0,1,16.0,17981.34,22,product design
5428,223,design,10657.0,1,9.0,10000.0,45,product design
5429,42,fashion,4530.0,1,20.0,4500.0,30,apparel
5430,2,dance,500.0,1,23.0,500.0,9,performances
5431,391,design,12470.29,1,8.0,7971.98,30,product design
5432,34,fashion,558.0,1,5.0,618.3,30,accessories
5433,15,dance,657.0,0,19.0,10950.0,60,workshops
5435,161,design,103722.63,1,16.0,2994.88,35,product design
5436,10,dance,500.0,1,22.0,500.0,45,workshops
5437,109,crafts,5229.0,0,12.0,21649.74,28,stationery
5438,96,fashion,2022.0,1,18.0,327.62,30,apparel
5439,1,dance,50.0,0,18.0,5000.0,56,performances
5440,41,crafts,10716.0,1,15.0,6500.0,30,pottery
5441,765,design,80568.5,1,9.0,61126.26,35,product design
5442,72,design,3012.0,1,12.0,3000.0,45,product design
5443,65,dance,4176.0,1,20.0,3500.0,30,performances
5444,14,design,851.0,0,25.0,7900.0,30,graphic design
5445,147,design,30428.0,1,19.0,35620.48,30,product design
5446,86,design,10393.0,1,10.0,10000.0,28,product design
5447,686,fashion,90530.0,1,20.0,15000.0,50,apparel
5448,1,crafts,5.0,0,19.0,2600.0,30,woodworking
5449,24,crafts,562.0,1,6.0,300.0,30,diy
5450,92,fashion,2284.0,1,17.0,620.0,30,accessories
5451,43,design,928.0,1,18.0,901.55,21,graphic design
5452,46,"dance"",""position"":4,""color"":10917369,""urls"":{""web"":{""discover"":""http:",12000.0,1,22.0,12000.0,40,
5453,958,design,606127.0,1,15.0,2576.97,44,product design
5454,16,fashion,418.0,1,12.0,400.0,20,accessories
5455,42,crafts,1946.0,1,25.0,1153.25,30,woodworking
5456,18,crafts,956.0,1,18.0,950.0,17,stationery
5457,17,design,1421.0,1,26.0,1312.0,30,civic design
5458,10,dance,612.0,1,17.0,561.53,30,performances
5459,183,dance,15567.5,1,16.0,15000.0,30,residencies
5460,21,crafts,300.0,1,12.0,250.0,30,woodworking
5461,243,dance,8507.0,1,19.0,8000.0,27,workshops
5462,331,crafts,12576.0,1,19.0,3000.0,29,stationery
5463,159,fashion,30156.24,1,22.0,15430.49,21,accessories
5464,51,crafts,4529.0,1,24.0,1300.0,22,woodworking
5465,5,design,168.0,0,13.0,309.67,18,graphic design
5466,12,fashion,1016.0,1,5.0,1000.0,7,accessories
5467,241,design,85664.0,1,21.0,20000.0,26,product design
5468,78,design,31976.0,0,18.0,45646.59,60,architecture
5469,9,crafts,701.0,0,22.0,17500.0,30,woodworking
5470,36,design,1080.0,1,19.0,1000.0,30,graphic design
5471,39,dance,2141.0,1,19.0,1250.0,60,performances
5472,202,design,50240.0,1,20.0,49000.0,41,architecture
5473,20,fashion,538.0,1,7.0,350.0,30,accessories
5474,37,dance,2151.0,1,18.0,1810.79,30,performances
5475,241,design,2527219.0,1,16.0,2779.45,60,product design
5476,1081,fashion,82042.0,1,14.0,3500.0,28,accessories
5477,48,fashion,1946.0,1,8.0,465.0,14,accessories
5478,0,dance,0.0,0,15.0,35.78,30,performances
5479,6,crafts,114.0,0,8.0,350.96,30,glass
5480,18,design,511.0,0,19.0,1200.0,30,graphic design
5481,12,"dance"",""position"":4,""color"":10917369,""urls"":{""web"":{""discover"":""http:",1136.0,1,21.0,1000.0,37,
5482,5,crafts,1339.0,0,21.0,18000.0,34,printing
5483,5,crafts,128.0,0,19.0,15692.43,30,diy
5484,71,design,4021.0,1,11.0,6417.8,28,graphic design
5485,671,design,34081.0,1,21.0,2500.0,30,product design
5487,30,design,11473.0,1,12.0,1290.31,28,product design
5488,56,fashion,1204.0,1,15.0,600.0,31,accessories
5489,109,fashion,2419.0,1,20.0,246.64,30,accessories
5490,92,design,15657.44,1,17.0,16485.38,30,graphic design
5491,34,crafts,5753.0,1,7.0,5000.0,23,woodworking
5492,9,design,1278.0,0,7.0,10000.0,33,graphic design
5493,126,dance,7940.87,1,22.0,6000.0,30,residencies
5494,19,design,399.0,0,11.0,3650.0,34,graphic design
5495,187,"dance"",""position"":4,""color"":10917369,""urls"":{""web"":{""discover"":""http:",10000.21,1,18.0,8000.0,31,
5496,39,fashion,848.0,1,8.0,500.0,15,accessories
5497,17,dance,910.0,1,22.0,900.0,32,performances
5498,59,fashion,4786.0,1,20.0,3601.18,39,accessories
5499,2,crafts,45.0,0,22.0,2000.0,30,woodworking
5500,3,crafts,40.0,0,21.0,1000.0,39,diy
5501,2913,design,136789.0,1,20.0,15000.0,30,product design
5502,31,fashion,688.0,1,12.0,450.0,45,accessories
5503,57,crafts,2076.0,1,9.0,200.0,60,woodworking
5504,31,design,712.0,1,18.0,500.0,17,product design
5505,44,fashion,1212.0,1,19.0,400.0,30,accessories
5506,86,dance,12797.11,1,22.0,12000.0,30,performances
5507,432,fashion,19896.0,1,19.0,175.0,16,accessories
5509,153,dance,30483.0,1,20.0,30000.0,41,performances
5511,275,fashion,7910.0,1,25.0,2000.0,30,accessories
5512,51,design,10850.0,1,21.0,8000.0,36,product design
5513,50,design,4010.61,1,25.0,3000.0,60,graphic design
5514,2,crafts,510.0,0,22.0,8871.24,30,woodworking
5515,44,"dance"",""position"":4,""color"":10917369,""urls"":{""web"":{""discover"":""http:",8060.0,1,16.0,8000.0,45,
5516,84,dance,17560.0,1,21.0,10000.0,19,spaces
5517,30,fashion,754.0,1,13.0,700.0,16,accessories
5518,37,fashion,1277.38,1,15.0,1260.39,60,jewelry
5519,82,design,7904.0,0,11.0,20016.84,30,architecture
5520,4,dance,131.0,0,20.0,5000.0,30,performances
5521,138,design,5746.32,1,7.0,1895.34,30,product design
5522,271,fashion,6106.0,1,8.0,360.0,30,accessories
5523,8,crafts,672.0,0,8.0,100.0,21,printing
5525,17,dance,4566.0,0,22.0,10000.0,32,spaces
5526,13,design,276.0,1,4.0,205.5,30,graphic design
5527,65,dance,2640.0,1,11.0,2100.0,26,performances
5528,137,fashion,4787.0,1,24.0,2100.0,30,accessories
5530,3,crafts,161.0,0,15.0,18200.0,30,woodworking
5531,48,fashion,1061.0,1,16.0,1227.2,30,apparel
5532,73,design,4068.0,0,6.0,20000.0,60,toys
5533,216,fashion,6259.0,1,22.0,150.0,30,accessories
5534,19,design,11416.0,1,6.0,11000.0,50,product design
5535,887,fashion,35889.0,1,17.0,1000.0,30,jewelry
5536,50,"dance"",""position"":4,""color"":10917369,""urls"":{""web"":{""discover"":""http:",4303.0,1,22.0,3500.0,21,
5537,122,"dance"",""position"":4,""color"":10917369,""urls"":{""web"":{""discover"":""http:",6233.0,1,21.0,6000.0,30,
5538,11,dance,1471.0,1,14.0,1300.0,19,performances
5539,2,crafts,2.29,0,20.0,4571.58,30,woodworking
5540,62,fashion,1065.0,1,23.0,900.0,25,accessories
5541,1865,design,74230.28999999998,1,21.0,4073.92,31,product design
5542,23,dance,2425.0,0,23.0,15000.0,41,spaces
5543,67,design,3419.0,1,11.0,3556.99,30,product design
5544,3978,design,388916.0,1,7.0,25000.0,40,product design
5545,0,dance,0.0,0,20.0,3000.0,30,performances
5546,4,design,91.0,0,5.0,400.0,20,graphic design
5547,169,design,11132.0,1,15.0,10000.0,37,product design
5548,38,dance,4621.0,1,22.0,4120.0,60,performances
5549,311,fashion,29316.32,1,6.0,479.68,37,accessories
5550,2848,design,172059.54,1,22.0,29800.0,35,graphic design
5551,30,fashion,1538.29,1,13.0,1100.49,30,accessories
5552,110,"dance"",""position"":4,""color"":10917369,""urls"":{""web"":{""discover"":""http:",15740.0,1,17.0,15000.0,38,
5554,3,crafts,98.0,0,7.0,4547.41,60,diy
5555,41,fashion,16518.0,1,14.0,854.42,14,accessories
5556,22,"dance"",""position"":4,""color"":10917369,""urls"":{""web"":{""discover"":""http:",1500.0,1,21.0,1500.0,30,
5557,0,crafts,0.0,0,7.0,895.94,25,printing
5558,68,fashion,7939.0,1,14.0,7500.0,31,apparel
5559,77,dance,6457.0,1,24.0,5700.0,30,spaces
5560,0,design,0.0,0,21.0,27473.49,30,architecture
5561,7,design,277.0,0,10.0,1000.0,25,graphic design
5562,3,crafts,84.0,0,23.0,3577.37,30,pottery
5563,19,dance,2710.0,1,21.0,1988.18,30,performances
5564,75,fashion,25030.29,1,18.0,18575.8,30,jewelry
5565,22,design,866.0,1,8.0,853.17,7,product design
5566,0,crafts,0.0,0,19.0,25000.0,30,quilts
5567,299,fashion,8069.0,1,7.0,698.93,30,accessories
5568,1,crafts,10.0,0,13.0,4149.62,29,stationery
5569,55,fashion,1715.0,1,8.0,500.0,21,accessories
5570,2,dance,65.0,0,24.0,3500.0,29,workshops
5571,45,dance,3050.0,1,15.0,3000.0,34,performances
5572,55,fashion,3700.0,1,20.0,3500.0,35,apparel
5573,5,design,172.0,0,19.0,6500.0,30,civic design
5574,0,crafts,0.0,0,20.0,3000.0,50,woodworking
5575,10,fashion,181.0,1,8.0,62.9,7,accessories
5576,508,fashion,19688.0,1,14.0,400.0,22,accessories
5577,2,design,10.0,1,14.0,10.0,30,graphic design
5578,137,design,30338.0,1,23.0,6311.25,30,product design
5579,1,crafts,150.0,0,21.0,3590.88,30,weaving
5580,149,design,26422.0,1,20.0,31441.98,31,product design
5581,68,crafts,5410.0,1,21.0,1500.0,30,woodworking
5582,22,design,1600.0,1,23.0,1000.0,30,graphic design
5583,30,dance,2881.0,0,18.0,5400.0,29,performances
5584,238,design,11737.0,1,19.0,500.0,30,product design
5585,1,crafts,1.0,0,20.0,15950.95,30,woodworking
5586,70,dance,8620.0,1,19.0,7500.0,19,performances
5587,1048,design,24689.0,1,16.0,4000.0,38,product design
5588,12,fashion,510.0,1,14.0,500.0,60,apparel
5589,17,fashion,511.0,1,10.0,621.04,14,accessories
5590,119,fashion,7740.0,1,21.0,3000.0,40,accessories
5591,65,fashion,2355.0,1,20.0,500.0,30,accessories
5592,26,fashion,1890.0,1,7.0,1000.0,30,apparel
5593,27,fashion,1803.0,1,14.0,600.0,21,accessories
5594,39,design,825.0,0,6.0,63790.79,60,civic design
5595,74,crafts,5496.0,1,19.0,250.0,10,woodworking
5596,18,dance,2610.71,0,17.0,2036.89,37,performances
5597,7,design,20.0,0,23.0,30.0,18,graphic design
5598,42,dance,3126.0,1,18.0,2800.0,22,performances
5599,160,"dance"",""position"":4,""color"":10917369,""urls"":{""web"":{""discover"":""http:",6660.88,1,22.0,4000.0,30,
5600,219,crafts,11912.0,1,26.0,8033.09,60,knitting
5601,37,fashion,9062.0,1,17.0,10477.93,32,accessories
5602,1039,design,209638.25,1,17.0,29000.0,30,product design
5603,356,fashion,19594.32,1,21.0,342.72,30,accessories
5604,206,fashion,5452.0,1,16.0,2000.0,30,accessories
5605,4,dance,1750.0,0,20.0,2126.48,27,spaces
5606,360,design,30559.0,1,6.0,15000.0,36,product design
5607,39,crafts,3942.0,1,10.0,500.0,30,woodworking
5608,28,crafts,686.0,1,18.0,300.0,30,stationery
5609,82,"dance"",""position"":4,""color"":10917369,""urls"":{""web"":{""discover"":""http:",5546.0,1,14.0,5000.0,21,
5610,1,crafts,30.0,0,21.0,3000.0,29,printing
5611,1,crafts,10.0,0,28.0,1000.0,30,woodworking
5612,126,fashion,12697.0,1,9.0,10000.0,35,apparel
5613,78,crafts,4212.0,1,18.0,730.08,30,weaving
5614,41,fashion,819.0,1,15.0,341.23,30,accessories
5615,3,design,51.0,0,23.0,250.0,60,graphic design
5616,10,design,1231.0,0,17.0,2500.0,26,architecture
5617,12,fashion,1351.0,1,17.0,1573.1,30,accessories
5618,50,crafts,1648.0,1,22.0,1000.0,30,diy
5619,30,design,859.0,1,9.0,725.58,30,product design
5620,2,dance,21.0,0,18.0,250000.0,30,spaces
5621,44,fashion,1552.0,1,24.0,200.0,20,accessories
5622,32,dance,1487.0,1,16.0,1000.0,49,performances
5623,15,crafts,587.0,0,21.0,5000.0,30,woodworking
5624,83,fashion,2444.0,1,10.0,830.37,30,accessories
5625,121,fashion,4847.0,1,19.0,300.0,25,accessories
5626,68,fashion,10108.0,1,14.0,14924.28,30,apparel
5627,53,fashion,3882.0,1,18.0,3000.0,17,apparel
5629,58,design,2068.0,1,14.0,2724.86,25,graphic design
5630,43,"dance"",""position"":4,""color"":10917369,""urls"":{""web"":{""discover"":""http:",25556.0,1,21.0,25000.0,60,
5631,21,fashion,712.0,1,6.0,300.0,30,accessories
5632,285,fashion,90111.29,1,18.0,19013.62,31,accessories
5633,1032,design,231737.0,1,6.0,70000.0,30,product design
5634,876,design,160209.64,1,17.0,20000.0,35,product design
5635,648,fashion,36033.0,1,19.0,4500.0,25,accessories
5636,106,dance,6026.0,1,15.0,5500.0,30,performances
5637,47,fashion,1366.0,1,5.0,800.0,22,apparel
5638,1610,fashion,181752.32,1,22.0,3472.51,30,accessories
5639,28,fashion,1616.0,1,25.0,877.12,21,apparel
5640,743,design,95142.0,1,12.0,10000.0,44,product design
5641,2,design,31.0,0,17.0,10000.0,50,graphic design
5642,273,fashion,19482.0,1,20.0,18500.0,32,ready-to-wear
5643,82,fashion,12105.0,1,14.0,10000.0,60,childrenswear
5644,1,design,29.0,0,23.0,2500.0,30,graphic design
5645,0,crafts,0.0,0,26.0,13250.0,30,woodworking
5646,11,design,3705.0,1,8.0,386.55,35,product design
5647,114,dance,30112.0,1,19.0,22803.72,41,performances
5648,75,dance,5375.0,1,19.0,5300.0,24,performances
5649,392,"design"",""position"":5,""color"":2577151,""urls"":{""web"":{""discover"":""http:",64184.0,1,17.0,33000.0,27,
5650,22,fashion,1480.0,1,4.0,1488.76,30,accessories
5651,37,crafts,2456.0,1,19.0,1000.0,30,woodworking
5652,41,crafts,2445.29,1,23.0,1001.03,47,weaving
5653,91,dance,8425.0,1,21.0,5500.0,20,performances
5654,38,crafts,2229.69,1,19.0,2000.0,30,stationery
5655,375,fashion,29492.29,1,16.0,3399.41,17,accessories
5656,384,fashion,42730.0,1,22.0,30000.0,44,apparel
5657,187,fashion,30876.0,1,23.0,25000.0,30,apparel
5658,68,"fashion"",""position"":6,""color"":16752598,""urls"":{""web"":{""discover"":""http:",3499.0,1,20.0,3931.0,20,
5659,2,crafts,22.0,0,25.0,5000.0,30,embroidery
5660,0,design,0.0,0,13.0,4558.92,30,graphic design
5661,17,design,524.0,1,18.0,500.0,45,product design
5662,16477,design,2380072.85,1,20.0,15000.0,60,product design
5663,27,design,2152.0,0,18.0,15000.0,30,toys
5664,44,fashion,1205.0,1,12.0,1000.0,30,accessories
5665,2,design,101.0,0,23.0,36000.0,30,architecture
5666,19,fashion,182.0,1,16.0,224.45,30,accessories
5667,8,crafts,261.0,0,11.0,1000.0,24,woodworking
5668,20,crafts,2250.0,1,26.0,299.98,30,printing
5669,48,design,6691.0,0,19.0,17300.0,30,architecture
5670,265,design,4279.0,1,18.0,322.51,61,typography
5671,25,dance,1053.0,1,22.0,1000.0,60,performances
5672,0,dance,0.0,0,24.0,6000.0,30,spaces
5673,5,crafts,871.0,0,21.0,8000.0,29,woodworking
5674,417,design,46762.29,1,14.0,7601.73,45,product design
5675,1,design,1.0,0,17.0,156.95,28,architecture
5676,965,design,33334.0,1,13.0,5925.29,60,product design
5677,18,crafts,3365.0,1,6.0,128.78,20,diy
5678,44,fashion,3263.0,1,7.0,582.8,10,accessories
5679,0,design,0.0,0,19.0,700.0,30,graphic design
5680,70,dance,1194.0,1,21.0,1335.9,30,performances
5681,75,"dance"",""position"":4,""color"":10917369,""urls"":{""web"":{""discover"":""http:",8031.27,1,14.0,8001.0,30,
5682,81,"dance"",""position"":4,""color"":10917369,""urls"":{""web"":{""discover"":""http:",7283.5,1,20.0,6500.0,19,
5683,79,fashion,1924.0,1,12.0,1000.0,30,accessories
5684,80,dance,15684.0,1,18.0,12000.0,31,performances
5685,292,fashion,20504.0,1,17.0,15000.0,40,apparel
5686,13,dance,731.0,0,22.0,5000.0,32,performances
5687,3,crafts,20.0,0,21.0,5000.0,30,woodworking
5688,236,dance,16666.0,1,18.0,15000.0,28,performances
5689,1,design,500.0,0,23.0,300000.0,30,architecture
5690,15,design,776.0,0,19.0,9058.94,60,graphic design
5691,19,dance,977.0,0,20.0,5000.0,33,performances
5692,1,crafts,8.71,0,19.0,609.09,31,printing
5693,163,dance,5887.99,1,23.0,6467.09,36,performances
5694,8,design,200.0,0,17.0,500.0,15,graphic design
5696,49,"dance"",""position"":4,""color"":10917369,""urls"":{""web"":{""discover"":""http:",8195.0,1,17.0,8000.0,31,
5697,423,design,13447.0,1,20.0,10000.0,30,product design
5698,59,dance,2080.0,1,26.0,2000.0,30,performances
5699,54,dance,7500.0,1,18.0,7500.0,31,performances
5700,1,crafts,15.0,0,6.0,3500.0,30,printing
5701,111,fashion,8308.0,1,23.0,8311.45,30,accessories
5702,21,fashion,806.0,1,21.0,800.0,30,apparel
5703,134,fashion,13222.0,1,7.0,12000.0,30,footwear
5704,83,fashion,1894.0,1,15.0,200.0,20,accessories
5705,1,dance,53.0,0,22.0,2500.0,26,performances
5706,55,fashion,1033.0,1,18.0,1299.88,30,accessories
5707,20,crafts,343.0,1,9.0,250.0,10,printing
5708,177,fashion,6833.29,1,16.0,358.73,20,accessories
5709,161,crafts,5078.0,1,19.0,5000.0,30,stationery
5710,141,design,4238.0,1,9.0,4000.0,45,graphic design
5711,94,crafts,6120.0,1,23.0,9605.63,29,glass
5712,46,design,1673.12,1,20.0,500.0,30,graphic design
5713,17,dance,1007.0,0,27.0,10000.0,29,spaces
5714,2,design,201.0,0,23.0,70000.0,10,architecture
5715,110,design,11070.0,1,15.0,10000.0,22,graphic design
5716,22,design,3342.0,1,18.0,2000.0,30,interactive design
5717,35,fashion,1383.32,1,6.0,338.28,17,accessories
5718,2,design,155.0,0,23.0,3000.0,30,graphic design
5719,3,design,2818.8,0,11.0,959.6,30,toys
5720,30,fashion,448.0,1,7.0,440.03,30,accessories
5721,0,crafts,0.0,0,12.0,364.03,30,stationery
5722,2032,design,1088206.0,1,19.0,81118.53,30,product design
5723,189,design,8347.0,0,10.0,26000.0,22,graphic design
5724,9,crafts,326.0,0,5.0,8000.0,60,glass
5725,465,design,28711.0,1,13.0,20000.0,60,product design
5726,53,"dance"",""position"":4,""color"":10917369,""urls"":{""web"":{""discover"":""http:",2760.0,1,19.0,2700.0,44,
5727,37,fashion,10235.0,1,21.0,10000.0,30,accessories
5728,31,"fashion"",""position"":6,""color"":16752598,""urls"":{""web"":{""discover"":""http:",795.0,1,3.0,750.0,30,
5729,2,design,2.0,0,15.0,12708.4,24,toys
5730,14,fashion,690.0,1,20.0,248.33,32,apparel
5731,58,design,1137.0,1,3.0,200.0,15,graphic design
5732,8,dance,672.0,1,17.0,937.04,20,performances
5733,45,"dance"",""position"":4,""color"":10917369,""urls"":{""web"":{""discover"":""http:",1240.0,1,20.0,1000.0,30,
5734,228,fashion,24353.0,1,11.0,5000.0,20,apparel
5735,2,design,319.0,0,12.0,773.77,30,toys
